time, attx, atty, attz, accx, accy, accz, velx, vely, velz, locx, locy, locz
1468348632107589,0.277227,-0.104555,1.44862,-0.468608,-0.0293856,-0.462965,0.244159,-0.413163,-0.0421992,0.311562,-0.644178,0.455565,
1468348632117637,0.275727,-0.102768,1.44587,-0.442686,-0.0293856,-0.462965,0.239602,-0.413457,-0.0468289,0.313981,-0.648312,0.45512,
1468348632127673,0.274459,-0.101287,1.44306,-0.410454,-0.0557615,-0.462965,0.235337,-0.413882,-0.0514585,0.316356,-0.652448,0.454629,
1468348632137711,0.273433,-0.100026,1.44033,-0.379803,-0.0522657,-0.462965,0.231385,-0.414422,-0.0560882,0.31869,-0.65659,0.454091,
1468348632147750,0.272679,-0.0989527,1.43777,-0.343219,-0.062203,-0.462965,0.22777,-0.414995,-0.0607178,0.320985,-0.660737,0.453507,
1468348632157789,0.272249,-0.0980392,1.4355,-0.315429,-0.0982872,-0.462965,0.224477,-0.415797,-0.0653475,0.323247,-0.664891,0.452876,
1468348632167826,0.272105,-0.0973164,1.43363,-0.285476,-0.133019,-0.462965,0.221472,-0.416954,-0.0699771,0.325476,-0.669055,0.4522,
1468348632177864,0.27222,-0.0967236,1.43215,-0.252559,-0.16809,-0.462965,0.218782,-0.418459,-0.0746068,0.327678,-0.673232,0.451477,
1468348632187902,0.272532,-0.0962774,1.43107,-0.217777,-0.19982,-0.430802,0.216431,-0.420299,-0.0790756,0.329854,-0.677425,0.450708,
1468348632197940,0.272877,-0.0960727,1.43032,-0.186502,-0.227325,-0.388966,0.214409,-0.422435,-0.0831745,0.332008,-0.681639,0.449897,
1468348632207982,0.273246,-0.0960694,1.42963,-0.151413,-0.255853,-0.343943,0.21272,-0.424851,-0.086839,0.334143,-0.685875,0.449047,
1468348632218021,0.273559,-0.0962204,1.42899,-0.110087,-0.255853,-0.297057,0.211412,-0.427409,-0.090044,0.336264,-0.690137,0.448163,
1468348632228059,0.2737,-0.0965412,1.42843,-0.075957,-0.255853,-0.244288,0.210482,-0.429968,-0.0927507,0.338374,-0.694424,0.447249,
1468348632238101,0.273557,-0.0969926,1.42788,-0.0505229,-0.255853,-0.190682,0.20985,-0.432526,-0.0949256,0.340475,-0.698736,0.44631,
1468348632248138,0.272724,-0.0976808,1.42724,-0.0250908,-0.255853,-0.139162,0.209471,-0.435085,-0.0965748,0.342572,-0.703074,0.445353,
1468348632258176,0.271433,-0.0982594,1.42696,0,-0.255853,-0.0960376,0.209346,-0.437643,-0.0977508,0.344666,-0.707438,0.444381,
1468348632268213,0.269642,-0.0986883,1.42688,0,-0.255853,-0.0566223,0.209346,-0.440202,-0.0985141,0.346759,-0.711827,0.4434,
1468348632278252,0.267237,-0.0988676,1.4269,0,-0.255853,-0.0271937,0.209346,-0.44276,-0.0989332,0.348853,-0.716242,0.442413,
1468348632288288,0.263973,-0.0986352,1.42705,0,-0.255853,0,0.209346,-0.445319,-0.0990691,0.350946,-0.720682,0.441423,
1468348632298326,0.260559,-0.0979231,1.42722,0,-0.255853,0,0.209346,-0.447877,-0.0990691,0.35304,-0.725148,0.440432,
1468348632308364,0.256407,-0.0966318,1.42728,0,-0.255853,0,0.209346,-0.450436,-0.0990691,0.355133,-0.72964,0.439441,
1468348632318403,0.252136,-0.0949192,1.42723,0,-0.288592,0,0.209346,-0.453158,-0.0990691,0.357227,-0.734158,0.438451,
1468348632328439,0.248045,-0.0929714,1.42717,0,-0.302473,0,0.209346,-0.456113,-0.0990691,0.35932,-0.738704,0.43746,
1468348632338475,0.244279,-0.090942,1.42719,0,-0.317536,0,0.209346,-0.459213,-0.0990691,0.361414,-0.743281,0.436469,
1468348632348512,0.24087,-0.0888932,1.42747,0,-0.321214,0,0.209346,-0.462407,-0.0990691,0.363507,-0.747889,0.435479,
1468348632358592,0.237955,-0.0868599,1.42804,0,-0.322733,0,0.209346,-0.465627,-0.0990691,0.365601,-0.752529,0.434488,
1468348632368638,0.235506,-0.0850135,1.42895,0,-0.323147,0,0.209346,-0.468856,-0.0990691,0.367694,-0.757201,0.433497,
1468348632378675,0.233475,-0.0835815,1.43008,0,-0.319591,0,0.209346,-0.47207,-0.0990691,0.369787,-0.761906,0.432506,
1468348632388709,0.231769,-0.0827147,1.43122,0,-0.315456,0,0.209346,-0.475245,-0.0990691,0.371881,-0.766643,0.431516,
1468348632398744,0.230321,-0.082372,1.43226,0,-0.287951,0,0.209346,-0.478262,-0.0990691,0.373974,-0.77141,0.430525,
1468348632408780,0.22921,-0.0824402,1.43293,0,-0.287951,0,0.209346,-0.481142,-0.0990691,0.376068,-0.776207,0.429534,
1468348632418815,0.228227,-0.0827748,1.43332,0,-0.287951,0,0.209346,-0.484021,-0.0990691,0.378161,-0.781033,0.428544,
1468348632428856,0.227367,-0.0831723,1.43338,0,-0.287951,0,0.209346,-0.486901,-0.0990691,0.380255,-0.785888,0.427553,
1468348632438899,0.226496,-0.0834903,1.43309,0,-0.287951,0,0.209346,-0.48978,-0.0990691,0.382348,-0.790771,0.426562,
1468348632448935,0.225551,-0.0836139,1.43236,0,-0.287951,0,0.209346,-0.49266,-0.0990691,0.384442,-0.795683,0.425572,
1468348632458972,0.224599,-0.0833133,1.43133,0,-0.287951,0,0.209346,-0.495539,-0.0990691,0.386535,-0.800624,0.424581,
1468348632469024,0.223411,-0.0822414,1.42966,0,-0.287951,0,0.209346,-0.498419,-0.0990691,0.388629,-0.805594,0.42359,
1468348632479066,0.222099,-0.0804142,1.42783,0,-0.287951,0,0.209346,-0.501298,-0.0990691,0.390722,-0.810593,0.4226,
1468348632489110,0.220763,-0.077998,1.42615,0,-0.287951,0,0.209346,-0.504178,-0.0990691,0.392816,-0.81562,0.421609,
1468348632499149,0.219491,-0.075209,1.42487,0,-0.287951,0,0.209346,-0.507057,-0.0990691,0.394909,-0.820676,0.420618,
1468348632509191,0.218345,-0.0724487,1.42404,0,-0.287951,0,0.209346,-0.509937,-0.0990691,0.397002,-0.825761,0.419627,
1468348632519229,0.217357,-0.0699155,1.42368,0,-0.255211,0,0.209346,-0.512653,-0.0990691,0.399096,-0.830874,0.418637,
1468348632529266,0.216589,-0.0677958,1.42367,0,-0.214955,0,0.209346,-0.515003,-0.0990691,0.401189,-0.836012,0.417646,
1468348632539301,0.215958,-0.0661296,1.42402,0,-0.171579,0,0.209346,-0.516936,-0.0990691,0.403283,-0.841172,0.416655,
1468348632549336,0.215519,-0.0650103,1.42464,0,-0.131859,0,0.209346,-0.518453,-0.0990691,0.405376,-0.846349,0.415665,
1468348632559372,0.215072,-0.064098,1.42571,0,-0.0942561,0,0.209346,-0.519584,-0.0990691,0.40747,-0.851539,0.414674,
1468348632569408,0.214595,-0.0633501,1.42722,0,-0.05911,0,0.209346,-0.520351,-0.0990691,0.409563,-0.856739,0.413683,
1468348632579443,0.214182,-0.0628334,1.42916,0,-0.0275954,0,0.209346,-0.520784,-0.0990691,0.411657,-0.861945,0.412693,
1468348632589480,0.213878,-0.0625849,1.43142,0,0,0,0.209346,-0.520922,-0.0990691,0.41375,-0.867153,0.411702,
1468348632599517,0.213659,-0.0625664,1.43387,0,0,0,0.209346,-0.520922,-0.0990691,0.415844,-0.872362,0.410711,
1468348632609553,0.213432,-0.0627508,1.43683,0,0,0,0.209346,-0.520922,-0.0990691,0.417937,-0.877572,0.409721,
1468348632619597,0.213208,-0.0629472,1.43903,0,0,0,0.209346,-0.520922,-0.0990691,0.420031,-0.882781,0.40873,
1468348632629631,0.212999,-0.0630793,1.44052,0,0,0,0.209346,-0.520922,-0.0990691,0.422124,-0.88799,0.407739,
1468348632639670,0.212713,-0.0631426,1.44217,0,0,0,0.209346,-0.520922,-0.0990691,0.424217,-0.893199,0.406748,
1468348632649706,0.212451,-0.0631347,1.4435,0,0,0,0.209346,-0.520922,-0.0990691,0.426311,-0.898408,0.405758,
1468348632659742,0.212301,-0.0631896,1.44473,0,0,0,0.209346,-0.520922,-0.0990691,0.428404,-0.903618,0.404767,
1468348632669778,0.21244,-0.0633799,1.44602,0,0,0,0.209346,-0.520922,-0.0990691,0.430498,-0.908827,0.403776,
1468348632679813,0.212956,-0.0638105,1.4474,0,0,0,0.209346,-0.520922,-0.0990691,0.432591,-0.914036,0.402786,
1468348632689849,0.213907,-0.0644599,1.44882,0,0,0,0.209346,-0.520922,-0.0990691,0.434685,-0.919245,0.401795,
1468348632699884,0.215337,-0.0652595,1.45016,0,0,0,0.209346,-0.520922,-0.0990691,0.436778,-0.924455,0.400804,
1468348632709925,0.217222,-0.0662348,1.45148,0,0,-0.0257032,0.209346,-0.520922,-0.0991977,0.438872,-0.929664,0.399813,
1468348632719963,0.219555,-0.0673872,1.45211,0,0,-0.0510316,0.209346,-0.520922,-0.0995813,0.440965,-0.934873,0.398819,
1468348632730001,0.222259,-0.0687125,1.4528,0,0,-0.0802492,0.209346,-0.520922,-0.100238,0.443059,-0.940082,0.39782,
1468348632740039,0.225313,-0.0700527,1.45329,0,0,-0.115184,0.209346,-0.520922,-0.101215,0.445152,-0.945291,0.396813,
1468348632750077,0.228671,-0.0713637,1.45352,0,0,-0.151755,0.209346,-0.520922,-0.10255,0.447246,-0.950501,0.395794,
1468348632760115,0.232249,-0.0725712,1.45367,0,0,-0.184301,0.209346,-0.520922,-0.10423,0.449339,-0.95571,0.39476,
1468348632770150,0.236008,-0.0737365,1.45383,0,0,-0.211883,0.209346,-0.520922,-0.106211,0.451432,-0.960919,0.393708,
1468348632780188,0.23987,-0.0748479,1.45409,0,0,-0.211883,0.209346,-0.520922,-0.10833,0.453526,-0.966128,0.392635,
1468348632790225,0.243826,-0.0758938,1.45443,0,-0.0261704,-0.211883,0.209346,-0.521053,-0.110448,0.455619,-0.971338,0.391541,
1468348632800262,0.247324,-0.0767077,1.45493,0,-0.0261704,-0.211883,0.209346,-0.521315,-0.112567,0.457713,-0.97655,0.390426,
1468348632810299,0.251986,-0.0778686,1.45551,0,-0.0261704,-0.211883,0.209346,-0.521576,-0.114686,0.459806,-0.981764,0.38929,
1468348632820337,0.25503,-0.0787657,1.45572,0,-0.0261704,-0.211883,0.209346,-0.521838,-0.116805,0.4619,-0.986982,0.388132,
1468348632830375,0.258692,-0.0799102,1.45565,0,-0.0261704,-0.211883,0.209346,-0.5221,-0.118924,0.463993,-0.992201,0.386954,
1468348632840410,0.262008,-0.080776,1.4551,0,-0.0261704,-0.211883,0.209346,-0.522362,-0.121043,0.466087,-0.997424,0.385754,
1468348632850446,0.264887,-0.0811076,1.45385,0,-0.0261704,-0.211883,0.209346,-0.522623,-0.123161,0.46818,-1.00265,0.384533,
1468348632860484,0.267075,-0.0809174,1.45282,0,-0.0261704,-0.211883,0.209346,-0.522885,-0.12528,0.470274,-1.00788,0.383291,
1468348632870523,0.269549,-0.0801945,1.45092,0,-0.0261704,-0.211883,0.209346,-0.523147,-0.127399,0.472367,-1.01311,0.382027,
1468348632880561,0.271041,-0.079511,1.44958,0,-0.0261704,-0.211883,0.209346,-0.523408,-0.129518,0.47446,-1.01834,0.380743,
1468348632890605,0.273036,-0.0782738,1.4476,0,-0.0261704,-0.211883,0.209346,-0.52367,-0.131637,0.476554,-1.02357,0.379437,
1468348632900639,0.274427,-0.0771679,1.44575,0,-0.0261704,-0.211883,0.209346,-0.523932,-0.133756,0.478647,-1.02881,0.37811,
1468348632910676,0.275435,-0.0761959,1.44394,0,-0.0261704,-0.186179,0.209346,-0.524194,-0.135746,0.480741,-1.03405,0.376763,
1468348632920715,0.276238,-0.0752694,1.44192,0,-0.0261704,-0.160851,0.209346,-0.524455,-0.137481,0.482834,-1.0393,0.375396,
1468348632930752,0.276769,-0.0745394,1.44008,0,-0.0261704,-0.131634,0.209346,-0.524717,-0.138943,0.484928,-1.04454,0.374014,
1468348632940790,0.277094,-0.0739417,1.43857,0,-0.0261704,-0.0966982,0.209346,-0.524979,-0.140085,0.487021,-1.04979,0.372619,
1468348632950832,0.277251,-0.0732732,1.43747,0,-0.0261704,-0.060128,0.209346,-0.52524,-0.140869,0.489115,-1.05504,0.371214,
1468348632960867,0.2773,-0.0723865,1.43677,0,-0.0261704,-0.0275813,0.209346,-0.525502,-0.141308,0.491208,-1.0603,0.369803,
1468348632970903,0.277299,-0.0714098,1.43646,0,-0.0261704,0,0.209346,-0.525764,-0.141446,0.493302,-1.06555,0.36839,
1468348632980938,0.277356,-0.070297,1.43629,0,-0.0261704,0,0.209346,-0.526025,-0.141446,0.495395,-1.07081,0.366975,
1468348632990975,0.277511,-0.0693511,1.43637,0,0,0,0.209346,-0.526156,-0.141446,0.497489,-1.07607,0.365561,
1468348633001010,0.277791,-0.068644,1.43667,0,0,0,0.209346,-0.526156,-0.141446,0.499582,-1.08133,0.364146,
1468348633011050,0.278186,-0.0681208,1.43726,0,0,0,0.209346,-0.526156,-0.141446,0.501675,-1.08659,0.362732,
1468348633021086,0.278671,-0.0678115,1.43798,0,0,0,0.209346,-0.526156,-0.141446,0.503769,-1.09186,0.361317,
1468348633031124,0.279334,-0.0676777,1.43904,0,0,0,0.209346,-0.526156,-0.141446,0.505862,-1.09712,0.359903,
1468348633041158,0.280215,-0.0677236,1.44034,0,0,0,0.209346,-0.526156,-0.141446,0.507956,-1.10238,0.358488,
1468348633051200,0.281337,-0.0679403,1.44184,0,0,0,0.209346,-0.526156,-0.141446,0.510049,-1.10764,0.357074,
1468348633061236,0.282711,-0.0683057,1.44349,0,0,0,0.209346,-0.526156,-0.141446,0.512143,-1.1129,0.35566,
1468348633071308,0.284321,-0.0689195,1.44522,-0.0250767,0,0,0.209221,-0.526156,-0.141446,0.514236,-1.11816,0.354245,
1468348633081343,0.286009,-0.0697352,1.44678,-0.0250767,0,0,0.20897,-0.526156,-0.141446,0.516327,-1.12343,0.352831,
1468348633091382,0.28793,-0.0708402,1.44835,-0.052986,0,0,0.20858,-0.526156,-0.141446,0.518414,-1.12869,0.351416,
1468348633101421,0.290044,-0.0723551,1.45022,-0.052986,0,0,0.20805,-0.526156,-0.141446,0.520497,-1.13395,0.350002,
1468348633111460,0.292626,-0.0745884,1.45218,-0.0809451,0,0,0.20738,-0.526156,-0.141446,0.522575,-1.13921,0.348587,
1468348633121727,0.296142,-0.0781232,1.45485,-0.107652,0,0,0.206437,-0.526156,-0.141446,0.524644,-1.14447,0.347173,
1468348633131765,0.298058,-0.0801991,1.45641,-0.136973,0,0,0.205214,-0.526156,-0.141446,0.526702,-1.14973,0.345758,
1468348633141801,0.300713,-0.0831667,1.45857,-0.163321,0,0,0.203712,-0.526156,-0.141446,0.528747,-1.15499,0.344344,
1468348633151837,0.303277,-0.0860036,1.4606,-0.1941,0,-0.0281152,0.201925,-0.526156,-0.141586,0.530775,-1.16026,0.342929,
1468348633161876,0.30571,-0.0885755,1.46232,-0.223496,0,-0.0543035,0.199837,-0.526156,-0.141998,0.532784,-1.16552,0.341511,
1468348633171925,0.307924,-0.0907691,1.4637,-0.254396,0,-0.0805381,0.197448,-0.526156,-0.142673,0.53477,-1.17078,0.340087,
1468348633181972,0.309869,-0.0926731,1.46467,-0.286885,0,-0.0805381,0.194741,-0.526156,-0.143478,0.536731,-1.17604,0.338657,
1468348633192009,0.311475,-0.0945253,1.46538,-0.319719,0,-0.0805381,0.191708,-0.526156,-0.144283,0.538663,-1.1813,0.337218,
1468348633202047,0.313194,-0.0972011,1.46601,-0.356455,0,-0.0805381,0.188328,-0.526156,-0.145089,0.540563,-1.18656,0.335771,
1468348633212084,0.314529,-0.0995502,1.46641,-0.399228,0,-0.106688,0.184549,-0.526156,-0.146025,0.542428,-1.19183,0.334316,
1468348633222126,0.316003,-0.102236,1.46685,-0.44346,0,-0.136567,0.180336,-0.526156,-0.147241,0.544252,-1.19709,0.332849,
1468348633232161,0.317807,-0.105263,1.46749,-0.489834,0,-0.170905,0.175669,-0.526156,-0.148778,0.546032,-1.20235,0.331369,
1468348633242204,0.319274,-0.108496,1.46844,-0.531805,0,-0.20649,0.170561,-0.526156,-0.150665,0.547763,-1.20761,0.329872,
1468348633252241,0.322451,-0.111893,1.46989,-0.571612,0,-0.238541,0.165044,-0.526156,-0.152891,0.549441,-1.21287,0.328354,
1468348633262277,0.325165,-0.115559,1.47192,-0.608711,0,-0.269365,0.159142,-0.526156,-0.15543,0.551062,-1.21813,0.326812,
1468348633272313,0.327945,-0.119473,1.47456,-0.624313,0,-0.300395,0.152977,-0.526156,-0.158279,0.552623,-1.2234,0.325244,
1468348633282350,0.330638,-0.123328,1.47751,-0.662672,0,-0.331767,0.146542,-0.526156,-0.16144,0.554121,-1.22866,0.323645,
1468348633292385,0.333093,-0.126756,1.48053,-0.674748,0,-0.359683,0.139855,-0.526156,-0.164897,0.555552,-1.23392,0.322014,
1468348633302421,0.335072,-0.129365,1.48337,-0.719534,0,-0.390423,0.132884,-0.526156,-0.168648,0.556916,-1.23918,0.320346,
1468348633312457,0.336473,-0.131005,1.48588,-0.730644,0,-0.390423,0.125633,-0.526156,-0.172552,0.558209,-1.24444,0.31864,
1468348633322496,0.337257,-0.131566,1.48786,-0.743603,0,-0.390423,0.118262,-0.526156,-0.176456,0.559428,-1.2497,0.316895,
1468348633332533,0.337736,-0.131336,1.49002,-0.748118,0,-0.390423,0.110803,-0.526156,-0.18036,0.560574,-1.25496,0.315111,
1468348633342570,0.337917,-0.130558,1.49245,-0.752631,0,-0.390423,0.103299,-0.526156,-0.184264,0.561644,-1.26023,0.313288,
1468348633352611,0.337889,-0.12955,1.49518,-0.721853,-0.0290563,-0.362308,0.0959269,-0.526302,-0.188028,0.56264,-1.26549,0.311426,
1468348633362647,0.337826,-0.128705,1.4978,-0.692457,-0.0572183,-0.33612,0.0888554,-0.526733,-0.19152,0.563564,-1.27075,0.309528,
1468348633372688,0.337749,-0.128062,1.50084,-0.661556,-0.088191,-0.309885,0.0820853,-0.52746,-0.19475,0.564419,-1.27602,0.307597,
1468348633382726,0.337568,-0.127776,1.50384,-0.629068,-0.113279,-0.309885,0.0756322,-0.528467,-0.197849,0.565207,-1.2813,0.305634,
1468348633392766,0.337415,-0.12793,1.5067,-0.596234,-0.113279,-0.309885,0.0695057,-0.5296,-0.200948,0.565933,-1.28659,0.30364,
1468348633402806,0.337258,-0.128544,1.50939,-0.559498,-0.113279,-0.309885,0.063727,-0.530733,-0.204047,0.566599,-1.2919,0.301615,
1468348633412842,0.337148,-0.129308,1.51203,-0.516725,-0.113279,-0.283735,0.0583459,-0.531866,-0.207015,0.56721,-1.29721,0.29956,
1468348633422880,0.337097,-0.129779,1.51448,-0.472493,-0.113279,-0.253857,0.0533998,-0.532999,-0.209703,0.567768,-1.30253,0.297476,
1468348633432918,0.337084,-0.129945,1.51733,-0.426119,-0.113279,-0.219519,0.0489067,-0.534131,-0.21207,0.56828,-1.30787,0.295367,
1468348633442956,0.337051,-0.129792,1.52019,-0.384148,-0.113279,-0.183933,0.0448554,-0.535264,-0.214087,0.568749,-1.31322,0.293237,
1468348633452992,0.336959,-0.129442,1.52268,-0.344341,-0.113279,-0.151882,0.041213,-0.536397,-0.215766,0.569179,-1.31857,0.291087,
1468348633463029,0.336781,-0.128981,1.52521,-0.307242,-0.113279,-0.121058,0.037955,-0.53753,-0.217131,0.569575,-1.32394,0.288923,
1468348633473071,0.336567,-0.128782,1.52725,-0.266563,-0.113279,-0.0900289,0.035086,-0.538662,-0.218186,0.56994,-1.32933,0.286746,
1468348633483108,0.336193,-0.129086,1.52927,-0.228204,-0.113279,-0.0586565,0.0326122,-0.539795,-0.21893,0.570279,-1.33472,0.284561,
1468348633493145,0.335582,-0.130007,1.53113,-0.188219,-0.113279,-0.0307404,0.0305301,-0.540928,-0.219377,0.570594,-1.34012,0.282369,
1468348633503180,0.334729,-0.131454,1.53288,-0.143433,-0.113279,0,0.0288718,-0.542061,-0.21953,0.570891,-1.34554,0.280175,
1468348633513217,0.33374,-0.1332,1.53446,-0.104364,-0.113279,0,0.0276328,-0.543194,-0.21953,0.571174,-1.35096,0.277979,
1468348633523256,0.332729,-0.134943,1.53597,-0.0646976,-0.113279,0,0.0267875,-0.544326,-0.21953,0.571446,-1.3564,0.275784,
1468348633533293,0.331744,-0.136306,1.53743,-0.0308618,-0.113279,0,0.0263097,-0.545459,-0.21953,0.571711,-1.36185,0.273589,
1468348633543330,0.3305,-0.137206,1.5391,0,-0.113279,0.0329761,0.0261554,-0.546592,-0.219365,0.571974,-1.36731,0.271394,
1468348633553367,0.32884,-0.138176,1.5411,0,-0.118938,0.0329761,0.0261554,-0.547753,-0.219036,0.572235,-1.37278,0.269202,
1468348633563404,0.326907,-0.139933,1.54317,0,-0.13323,0.0329761,0.0261554,-0.549014,-0.218706,0.572497,-1.37826,0.267014,
1468348633573441,0.324945,-0.142646,1.54483,-0.0265241,-0.136359,0.0329761,0.0260228,-0.550362,-0.218376,0.572758,-1.38376,0.264828,
1468348633583478,0.323141,-0.145583,1.54578,-0.0265241,-0.111271,0.0329761,0.0257576,-0.5516,-0.218046,0.573017,-1.38927,0.262646,
1468348633593515,0.321442,-0.148823,1.54632,-0.0265241,-0.111271,0.0329761,0.0254923,-0.552713,-0.217717,0.573273,-1.39479,0.260467,
1468348633603550,0.320525,-0.15127,1.54513,-0.0888893,-0.111271,0.0329761,0.0249153,-0.553825,-0.217387,0.573525,-1.40033,0.258292,
1468348633613592,0.31828,-0.152851,1.54265,-0.129823,-0.0711975,0.0329761,0.0238217,-0.554738,-0.217057,0.573769,-1.40587,0.256119,
1468348633623638,0.315244,-0.152361,1.54174,-0.129823,-0.0138367,0.0742105,0.0225235,-0.555163,-0.216521,0.574,-1.41142,0.253952,
1468348633633678,0.310949,-0.148964,1.54184,-0.129823,-0.0138367,0.101867,0.0212252,-0.555301,-0.215641,0.574219,-1.41697,0.251791,
1468348633643715,0.306299,-0.143601,1.5423,-0.167927,-0.0138367,0.130894,0.0197365,-0.55544,-0.214477,0.574424,-1.42252,0.24964,
1468348633653751,0.300581,-0.137387,1.54336,-0.167927,-0.0138367,0.159121,0.0180572,-0.555578,-0.213027,0.574613,-1.42808,0.247503,
1468348633663788,0.293753,-0.130202,1.54452,-0.167927,-0.0138367,0.159121,0.0163779,-0.555716,-0.211436,0.574785,-1.43364,0.24538,
1468348633673825,0.286623,-0.122016,1.54436,-0.167927,-0.0138367,0.159121,0.0146987,-0.555855,-0.209845,0.57494,-1.43919,0.243274,
1468348633683861,0.279048,-0.113397,1.54234,-0.141559,-0.0138367,0.159121,0.0131512,-0.555993,-0.208253,0.57508,-1.44475,0.241183,
1468348633693900,0.271401,-0.104679,1.5391,-0.09475,-0.0490534,0.159121,0.0119697,-0.556308,-0.206662,0.575205,-1.45031,0.239109,
1468348633703938,0.26471,-0.0959615,1.53522,-0.0671446,-0.086053,0.159121,0.0111602,-0.556983,-0.205071,0.575321,-1.45588,0.23705,
1468348633713974,0.259098,-0.0873401,1.53094,-0.0671446,-0.126411,0.159121,0.0104888,-0.558045,-0.20348,0.575429,-1.46146,0.235007,
1468348633724019,0.254329,-0.0790655,1.52663,-0.0671446,-0.164252,0.159121,0.00981734,-0.559499,-0.201889,0.575531,-1.46704,0.232981,
1468348633734068,0.250444,-0.0711362,1.52223,-0.0671446,-0.191272,0.159121,0.00914589,-0.561276,-0.200297,0.575626,-1.47265,0.23097,
1468348633744106,0.247161,-0.0634533,1.51746,-0.0671446,-0.191272,0.126145,0.00847444,-0.563189,-0.198871,0.575714,-1.47827,0.228974,
1468348633754144,0.244091,-0.0559513,1.512,-0.0671446,-0.156558,0.126145,0.007803,-0.564928,-0.19761,0.575795,-1.48391,0.226991,
1468348633764182,0.241109,-0.0490564,1.5062,-0.0981479,-0.147819,0.126145,0.00697653,-0.56645,-0.196348,0.575869,-1.48957,0.225022,
1468348633774220,0.23798,-0.043497,1.5004,-0.0716238,-0.163675,0.126145,0.00612767,-0.568008,-0.195087,0.575934,-1.49524,0.223064,
1468348633784258,0.235405,-0.0398876,1.49462,-0.0716238,-0.214836,0.126145,0.00541144,-0.5699,-0.193825,0.575992,-1.50093,0.22112,
1468348633794296,0.233815,-0.0389023,1.48962,-0.0716238,-0.279146,0.126145,0.0046952,-0.57237,-0.192564,0.576043,-1.50664,0.219188,
1468348633804335,0.232743,-0.0405696,1.48481,-0.0092586,-0.343557,0.126145,0.00429079,-0.575484,-0.191302,0.576088,-1.51238,0.217269,
1468348633814373,0.232505,-0.0447782,1.48116,0.0316754,-0.435434,0.126145,0.00440287,-0.579379,-0.190041,0.576131,-1.51815,0.215362,
1468348633824414,0.233069,-0.0512641,1.47865,0.0316754,-0.518686,0.0849101,0.00471962,-0.584149,-0.188986,0.576177,-1.52397,0.213467,
1468348633834452,0.234359,-0.0593319,1.4769,0.0316754,-0.518686,0.057254,0.00503638,-0.589336,-0.188275,0.576225,-1.52984,0.21158,
1468348633844491,0.236398,-0.0695607,1.47527,0.0697786,-0.461161,-0.0133115,0.00554365,-0.594235,-0.188055,0.576278,-1.53576,0.209699,
1468348633854527,0.238122,-0.0772925,1.47432,0.0697786,-0.394735,-0.0415379,0.00624143,-0.598515,-0.188329,0.576337,-1.54172,0.207817,
1468348633864565,0.239154,-0.0833179,1.47381,0.0697786,-0.29891,-0.0415379,0.00693922,-0.601983,-0.188745,0.576403,-1.54772,0.205932,
1468348633874601,0.239467,-0.0868862,1.47427,0.0697786,-0.204727,-0.0415379,0.00763701,-0.604501,-0.18916,0.576476,-1.55376,0.204042,
1468348633884645,0.23953,-0.0878701,1.4756,0.0434114,-0.125425,-0.0415379,0.00820296,-0.606152,-0.189575,0.576555,-1.55981,0.202148,
1468348633894683,0.239434,-0.0864439,1.47789,-0.00339795,-0.0333776,-0.0415379,0.00840302,-0.606946,-0.189991,0.576638,-1.56587,0.200251,
1468348633904720,0.239575,-0.0830553,1.48133,-0.0310033,0.0366476,-0.0415379,0.00823102,-0.60693,-0.190406,0.576721,-1.57194,0.198349,
1468348633914757,0.24002,-0.0795186,1.48584,-0.0310033,0.0770054,-0.0415379,0.00792098,-0.606361,-0.190822,0.576802,-1.57801,0.196442,
1468348633924796,0.24091,-0.0744177,1.49114,-0.0310033,0.0549418,-0.0415379,0.00761095,-0.605702,-0.191237,0.57688,-1.58407,0.194532,
1468348633934835,0.242078,-0.0716496,1.49681,-0.0310033,0.00728,-0.0415379,0.00730092,-0.60539,-0.191652,0.576954,-1.59013,0.192618,
1468348633944874,0.243809,-0.0707169,1.50239,-0.0310033,-0.0574484,-0.0415379,0.00699089,-0.605641,-0.192068,0.577026,-1.59618,0.190699,
1468348633954911,0.245702,-0.0714503,1.5073,-0.0310033,-0.117974,-0.0415379,0.00668085,-0.606518,-0.192483,0.577094,-1.60224,0.188776,
1468348633964948,0.247747,-0.0735244,1.51123,0,-0.130858,-0.0415379,0.00652584,-0.607763,-0.192898,0.57716,-1.60831,0.186849,
1468348633974985,0.25012,-0.0762966,1.51429,0,-0.109293,-0.0415379,0.00652584,-0.608963,-0.193314,0.577226,-1.6144,0.184918,
1468348633985023,0.252418,-0.0792974,1.51712,0,-0.0581318,-0.0415379,0.00652584,-0.6098,-0.193729,0.577291,-1.62049,0.182983,
1468348633995060,0.254495,-0.0815149,1.51999,0,0.00617741,-0.0415379,0.00652584,-0.61006,-0.194145,0.577356,-1.62659,0.181044,
1468348634005097,0.256523,-0.0827875,1.52304,0.0362654,0.0415198,-0.0415379,0.00670716,-0.609822,-0.19456,0.577422,-1.63269,0.1791,
1468348634015134,0.259308,-0.0834763,1.52549,0.0362654,0.0933242,-0.0415379,0.00706982,-0.609148,-0.194975,0.577491,-1.63878,0.177153,
1468348634025172,0.262432,-0.0833982,1.52786,0.0362654,0.119216,-0.0415379,0.00743247,-0.608085,-0.195391,0.577564,-1.64487,0.175201,
