time, attx, atty, attz, accx, accy, accz, velx, vely, velz, locx, locy, locz
1468348804136374,-0.256627,-0.2112,1.07131,0.000786123,-0.115103,-0.371832,-0.0572159,-0.423941,-0.053096,0.117467,-0.521388,0.0658489,
1468348804146417,-0.256873,-0.210633,1.07281,0.0267136,-0.115103,-0.426508,-0.0570784,-0.425092,-0.0570877,0.116895,-0.525633,0.065298,
1468348804156452,-0.257096,-0.210276,1.07414,0.0267136,-0.0877347,-0.47696,-0.0568113,-0.426106,-0.0616051,0.116326,-0.529889,0.0647046,
1468348804166500,-0.257239,-0.210084,1.07519,0.0267136,-0.0565258,-0.525613,-0.0565442,-0.426827,-0.0666179,0.115759,-0.534154,0.0640635,
1468348804176537,-0.257181,-0.209951,1.07576,0.0267136,-0.0270889,-0.573194,-0.056277,-0.427245,-0.072112,0.115195,-0.538424,0.0633698,
1468348804186588,-0.256973,-0.209829,1.07629,0.0267136,0,-0.617338,-0.0560099,-0.427381,-0.0780646,0.114634,-0.542697,0.0626189,
1468348804196647,-0.256638,-0.209817,1.07655,0.0267136,0,-0.665268,-0.0557428,-0.427381,-0.0844777,0.114075,-0.546971,0.0618062,
1468348804206684,-0.256231,-0.209865,1.07667,0.0267136,0,-0.711237,-0.0554756,-0.427381,-0.0913602,0.113519,-0.551245,0.060927,
1468348804216718,-0.255779,-0.209748,1.07668,0.0267136,0,-0.763515,-0.0552085,-0.427381,-0.098734,0.112965,-0.555519,0.0599765,
1468348804226767,-0.255011,-0.208968,1.07636,0.0267136,0,-0.812738,-0.0549414,-0.427381,-0.106615,0.112415,-0.559793,0.0589498,
1468348804236805,-0.254257,-0.207694,1.07585,0.0267136,0,-0.862356,-0.0546742,-0.427381,-0.114991,0.111867,-0.564067,0.0578418,
1468348804246855,-0.25353,-0.206293,1.07525,0.0267136,0,-0.869273,-0.0544071,-0.427381,-0.123649,0.111321,-0.56834,0.0566486,
1468348804256899,-0.251978,-0.203139,1.07356,0.0560072,0,-0.861987,-0.0539935,-0.427381,-0.132305,0.110779,-0.572614,0.0553688,
1468348804266947,-0.250741,-0.200565,1.07229,0.0818116,0,-0.835588,-0.0533044,-0.427381,-0.140793,0.110243,-0.576888,0.0540033,
1468348804276985,-0.249166,-0.196877,1.0705,0.106986,0,-0.794281,-0.0523604,-0.427381,-0.148942,0.109714,-0.581162,0.0525546,
1468348804287026,-0.247718,-0.193125,1.06879,0.134583,0,-0.755155,-0.0511526,-0.427381,-0.15669,0.109197,-0.585436,0.0510265,
1468348804297065,-0.246295,-0.188238,1.06665,0.134583,0,-0.720762,-0.0498067,-0.427381,-0.164069,0.108692,-0.589709,0.0494227,
1468348804307104,-0.244797,-0.184932,1.06502,0.161897,-0.0374516,-0.687489,-0.0483243,-0.427568,-0.17111,0.108201,-0.593984,0.0477468,
1468348804317142,-0.243503,-0.181621,1.06275,0.135184,-0.071607,-0.657855,-0.0468389,-0.428113,-0.177837,0.107725,-0.598263,0.046002,
1468348804327183,-0.242392,-0.179491,1.06031,0.135184,-0.110772,-0.60176,-0.0454871,-0.429025,-0.184135,0.107264,-0.602548,0.0441922,
1468348804337223,-0.241593,-0.178513,1.0578,0.135184,-0.146514,-0.552086,-0.0441352,-0.430312,-0.189904,0.106816,-0.606845,0.042322,
1468348804347264,-0.241154,-0.178284,1.05576,0.135184,-0.146514,-0.49741,-0.0427834,-0.431777,-0.195152,0.106381,-0.611155,0.0403967,
1468348804357301,-0.240844,-0.1782,1.05349,0.135184,-0.146514,-0.446958,-0.0414316,-0.433242,-0.199874,0.10596,-0.61548,0.0384216,
1468348804367355,-0.240633,-0.177978,1.05166,0.135184,-0.146514,-0.398305,-0.0400797,-0.434707,-0.2041,0.105552,-0.61982,0.0364017,
1468348804377402,-0.24042,-0.177621,1.04985,0.135184,-0.146514,-0.350724,-0.0387279,-0.436172,-0.207845,0.105158,-0.624175,0.034342,
1468348804387436,-0.2401,-0.177361,1.04842,0.135184,-0.146514,-0.30658,-0.0373761,-0.437637,-0.211132,0.104778,-0.628544,0.0322471,
1468348804397472,-0.239157,-0.177271,1.04585,0.135184,-0.146514,-0.25865,-0.0360242,-0.439103,-0.213958,0.104411,-0.632927,0.0301217,
1468348804407523,-0.238051,-0.177703,1.04375,0.135184,-0.146514,-0.212681,-0.0346724,-0.440568,-0.216315,0.104057,-0.637326,0.0279703,
1468348804417560,-0.236705,-0.17852,1.04193,0.135184,-0.146514,-0.160403,-0.0333205,-0.442033,-0.21818,0.103717,-0.641739,0.0257978,
1468348804427596,-0.235093,-0.179492,1.04058,0.135184,-0.146514,-0.111179,-0.0319687,-0.443498,-0.219538,0.103391,-0.646166,0.0236092,
1468348804437644,-0.233576,-0.180205,1.03974,0.135184,-0.146514,-0.0615624,-0.0306169,-0.444963,-0.220402,0.103078,-0.650609,0.0214095,
1468348804447680,-0.231379,-0.180859,1.03951,0.135184,-0.146514,-0.0276484,-0.029265,-0.446428,-0.220848,0.102779,-0.655066,0.0192033,
1468348804457729,-0.228412,-0.181351,1.03935,0.10589,-0.146514,0,-0.0280597,-0.447893,-0.220986,0.102492,-0.659537,0.0169941,
1468348804467766,-0.225796,-0.18147,1.03948,0.0800856,-0.146514,0,-0.0271298,-0.449359,-0.220986,0.102216,-0.664023,0.0147843,
1468348804477805,-0.223186,-0.181221,1.03967,0.0549107,-0.146514,0,-0.0264548,-0.450824,-0.220986,0.101948,-0.668524,0.0125744,
1468348804487842,-0.220653,-0.180714,1.03982,0.027314,-0.146514,0,-0.0260437,-0.452289,-0.220986,0.101686,-0.67304,0.0103645,
1468348804497878,-0.218376,-0.180029,1.03993,0.027314,-0.146514,0,-0.0257705,-0.453754,-0.220986,0.101427,-0.67757,0.00815469,
1468348804507914,-0.216501,-0.179327,1.03984,0,-0.109063,0,-0.025634,-0.455032,-0.220986,0.10117,-0.682114,0.00594483,
1468348804517951,-0.215059,-0.178662,1.03936,0,-0.0749073,-0.0255103,-0.025634,-0.455952,-0.221113,0.100913,-0.686669,0.00373433,
1468348804527989,-0.214029,-0.178125,1.03823,0,-0.0357428,-0.0255103,-0.025634,-0.456505,-0.221369,0.100657,-0.691231,0.00152192,
1468348804538029,-0.213396,-0.177829,1.03637,0,-0.0268843,-0.0536085,-0.025634,-0.456818,-0.221764,0.100401,-0.695798,-0.000693741,
1468348804548067,-0.213123,-0.177709,1.034,0,-0.0574429,-0.0831838,-0.025634,-0.45724,-0.222448,0.100144,-0.700368,-0.0029148,
1468348804558106,-0.213027,-0.177722,1.0312,0,-0.0872298,-0.112584,-0.025634,-0.457963,-0.223427,0.0998879,-0.704944,-0.00514418,
1468348804568143,-0.212921,-0.177843,1.02795,0,-0.0872298,-0.14761,-0.025634,-0.458835,-0.224728,0.0996316,-0.709528,-0.00738495,
1468348804578181,-0.212719,-0.177997,1.0247,0,-0.0872298,-0.177114,-0.025634,-0.459708,-0.226351,0.0993752,-0.714121,-0.00964035,
1468348804588217,-0.212264,-0.178024,1.02116,0,-0.0872298,-0.215092,-0.025634,-0.46058,-0.228313,0.0991189,-0.718722,-0.0119137,
1468348804598256,-0.211491,-0.177832,1.01711,0,-0.0872298,-0.253877,-0.025634,-0.461452,-0.230657,0.0988626,-0.723332,-0.0142085,
1468348804608292,-0.210346,-0.177518,1.01319,0,-0.0872298,-0.291488,-0.025634,-0.462325,-0.233384,0.0986062,-0.727951,-0.0165287,
1468348804618330,-0.208872,-0.177245,1.00975,0,-0.0872298,-0.328204,-0.025634,-0.463197,-0.236483,0.0983499,-0.732579,-0.0188781,
1468348804628371,-0.207734,-0.177121,1.00772,0,-0.0872298,-0.36316,-0.025634,-0.464069,-0.239939,0.0980935,-0.737215,-0.0212602,
1468348804638409,-0.205712,-0.176905,1.00513,0,-0.0872298,-0.391134,-0.025634,-0.464941,-0.243711,0.0978372,-0.74186,-0.0236784,
1468348804648448,-0.203671,-0.176466,1.00336,0,-0.0872298,-0.421495,-0.025634,-0.465814,-0.247774,0.0975809,-0.746514,-0.0261358,
1468348804658487,-0.201571,-0.17564,1.00205,0,-0.0872298,-0.452161,-0.025634,-0.466686,-0.252142,0.0973245,-0.751177,-0.0286354,
1468348804668528,-0.199403,-0.174394,1.00118,0,-0.0872298,-0.485774,-0.025634,-0.467558,-0.256832,0.0970682,-0.755848,-0.0311803,
1468348804678563,-0.197215,-0.172755,1.00061,0,-0.0872298,-0.518172,-0.025634,-0.468431,-0.261852,0.0968118,-0.760528,-0.0337737,
1468348804688605,-0.19529,-0.170935,1.00015,0,-0.0872298,-0.547275,-0.025634,-0.469303,-0.267179,0.0965555,-0.765216,-0.0364189,
1468348804698641,-0.193179,-0.168756,0.999607,0,-0.0872298,-0.547275,-0.025634,-0.470175,-0.272652,0.0962992,-0.769914,-0.039118,
1468348804708679,-0.191271,-0.166628,0.99916,0,-0.0872298,-0.547275,-0.025634,-0.471048,-0.278125,0.0960428,-0.77462,-0.0418719,
1468348804718717,-0.189607,-0.164647,0.998833,0,-0.0872298,-0.521764,-0.025634,-0.47192,-0.28347,0.0957865,-0.779335,-0.0446799,
1468348804728755,-0.188178,-0.162835,0.998541,0.0271974,-0.0872298,-0.521764,-0.025498,-0.472792,-0.288687,0.0955308,-0.784058,-0.0475407,
1468348804738795,-0.187062,-0.161331,0.997993,0.0524857,-0.0603455,-0.493666,-0.0250996,-0.47353,-0.293765,0.0952778,-0.78879,-0.0504529,
1468348804748833,-0.186031,-0.15978,0.997485,0.0524857,-0.0297868,-0.464091,-0.0245747,-0.473981,-0.298553,0.0950295,-0.793528,-0.0534145,
1468348804758873,-0.185329,-0.158409,0.996946,0.0524857,0,-0.43469,-0.0240499,-0.47413,-0.303047,0.0947863,-0.798268,-0.0564225,
1468348804768913,-0.184825,-0.157357,0.996431,0.0524857,0,-0.399664,-0.023525,-0.47413,-0.307219,0.0945485,-0.803009,-0.0594738,
1468348804778953,-0.184456,-0.156794,0.995856,0.0524857,0,-0.370161,-0.0230001,-0.47413,-0.311068,0.0943158,-0.807751,-0.0625653,
1468348804788993,-0.184275,-0.156752,0.995286,0.0524857,0,-0.332182,-0.0224753,-0.47413,-0.31458,0.0940885,-0.812492,-0.0656935,
1468348804799044,-0.184221,-0.157251,0.994474,0.0524857,0,-0.293397,-0.0219504,-0.47413,-0.317708,0.0938663,-0.817233,-0.068855,
1468348804809082,-0.184283,-0.157593,0.993831,0.0829142,0,-0.255786,-0.0212734,-0.47413,-0.320454,0.0936502,-0.821975,-0.0720458,
1468348804819121,-0.184468,-0.158028,0.992867,0.113215,0,-0.219071,-0.0202928,-0.47413,-0.322828,0.0934424,-0.826716,-0.0752622,
1468348804829162,-0.184818,-0.158174,0.991799,0.140533,0,-0.184115,-0.019024,-0.47413,-0.324844,0.0932458,-0.831457,-0.0785005,
1468348804839203,-0.18523,-0.158278,0.990547,0.166352,0,-0.156141,-0.0174896,-0.47413,-0.326545,0.0930632,-0.836198,-0.0817575,
1468348804849240,-0.186055,-0.158186,0.98935,0.166352,0,-0.12578,-0.0158261,-0.47413,-0.327955,0.0928966,-0.84094,-0.08503,
1468348804859281,-0.187574,-0.15796,0.988738,0.193061,0,-0.0951138,-0.014029,-0.47413,-0.329059,0.0927474,-0.845681,-0.088315,
1468348804869319,-0.188982,-0.157617,0.988479,0.221088,0,-0.0615002,-0.0119583,-0.47413,-0.329842,0.0926174,-0.850422,-0.0916096,
1468348804879360,-0.190596,-0.157192,0.988596,0.249766,0,-0.0291025,-0.00960402,-0.47413,-0.330295,0.0925096,-0.855164,-0.0949102,
1468348804889398,-0.192315,-0.156667,0.988851,0.249766,0,0,-0.00710635,-0.47413,-0.330441,0.0924261,-0.859905,-0.0982139,
1468348804899436,-0.194141,-0.156138,0.989207,0.249766,0,0,-0.00460869,-0.47413,-0.330441,0.0923675,-0.864646,-0.101518,
1468348804909474,-0.195987,-0.155746,0.98952,0.249766,0,0,-0.00211102,-0.47413,-0.330441,0.0923339,-0.869388,-0.104823,
1468348804919520,-0.197764,-0.155417,0.989728,0.249766,0,0,0.000386642,-0.47413,-0.330441,0.0923253,-0.874129,-0.108127,
1468348804929555,-0.199334,-0.154984,0.989781,0.222569,0,0,0.00274832,-0.47413,-0.330441,0.092341,-0.87887,-0.111432,
1468348804939592,-0.200634,-0.154339,0.989649,0.197281,0,0,0.00484757,-0.47413,-0.330441,0.0923789,-0.883611,-0.114736,
1468348804949629,-0.20172,-0.153613,0.989546,0.197281,0,0,0.00682038,-0.47413,-0.330441,0.0924373,-0.888353,-0.11804,
1468348804959666,-0.202723,-0.153018,0.989572,0.197281,0,0,0.00879318,-0.47413,-0.330441,0.0925153,-0.893094,-0.121345,
1468348804969704,-0.203615,-0.152657,0.989603,0.197281,0,0,0.010766,-0.47413,-0.330441,0.0926131,-0.897835,-0.124649,
1468348804979740,-0.204381,-0.152571,0.989513,0.197281,0,0,0.0127388,-0.47413,-0.330441,0.0927307,-0.902577,-0.127954,
1468348804989777,-0.204965,-0.152753,0.989186,0.197281,0,0,0.0147116,-0.47413,-0.330441,0.0928679,-0.907318,-0.131258,
1468348804999813,-0.205313,-0.153247,0.988523,0.197281,0,0,0.0166844,-0.47413,-0.330441,0.0930249,-0.912059,-0.134562,
1468348805009849,-0.205388,-0.154094,0.987608,0.166852,0,0,0.0185051,-0.47413,-0.330441,0.0932008,-0.9168,-0.137867,
1468348805019886,-0.205175,-0.155289,0.986519,0.136552,0,0,0.0200221,-0.47413,-0.330441,0.0933935,-0.921542,-0.141171,
1468348805029923,-0.20465,-0.156799,0.98519,0.109233,0,0,0.021251,-0.47413,-0.330441,0.0935998,-0.926283,-0.144476,
1468348805039960,-0.203759,-0.158456,0.983688,0.0834145,0,0,0.0222143,-0.47413,-0.330441,0.0938172,-0.931024,-0.14778,
1468348805049998,-0.202498,-0.16006,0.982195,0.0834145,0,0,0.0230484,-0.47413,-0.330441,0.0940435,-0.935766,-0.151084,
1468348805060046,-0.200855,-0.161501,0.980751,0.0567052,0.0264428,0,0.023749,-0.473997,-0.330441,0.0942775,-0.940506,-0.154389,
1468348805070083,-0.199098,-0.162579,0.979743,0.00193398,0.0264428,0.0329164,0.0240422,-0.473733,-0.330276,0.0945164,-0.945245,-0.157692,
1468348805080119,-0.196918,-0.163709,0.978163,-0.026745,0.0264428,0.0329164,0.0239181,-0.473469,-0.329947,0.0947562,-0.949981,-0.160994,
1468348805090155,-0.194515,-0.165251,0.976878,-0.026745,0.0264428,0.0329164,0.0236507,-0.473204,-0.329618,0.0949941,-0.954714,-0.164291,
1468348805100192,-0.192557,-0.166949,0.976118,-0.026745,0.0264428,0.0329164,0.0233832,-0.47294,-0.329289,0.0952292,-0.959445,-0.167586,
1468348805110229,-0.190552,-0.169037,0.975686,-0.026745,0.0264428,0.0329164,0.0231158,-0.472675,-0.32896,0.0954617,-0.964173,-0.170877,
1468348805120265,-0.188563,-0.171118,0.975127,-0.026745,0.0264428,0.0329164,0.0228483,-0.472411,-0.32863,0.0956916,-0.968899,-0.174165,
1468348805130302,-0.186665,-0.173103,0.974575,-0.026745,0.0264428,0.0329164,0.0225809,-0.472146,-0.328301,0.0959187,-0.973621,-0.17745,
1468348805140338,-0.184927,-0.175001,0.974112,-0.026745,0.0264428,0.0329164,0.0223134,-0.471882,-0.327972,0.0961432,-0.978341,-0.180731,
1468348805150374,-0.183313,-0.176783,0.973624,-0.026745,0.0264428,0.0329164,0.022046,-0.471618,-0.327643,0.096365,-0.983059,-0.184009,
1468348805160412,-0.181796,-0.17854,0.973037,-0.026745,0.0264428,0.0329164,0.0217785,-0.471353,-0.327314,0.0965841,-0.987774,-0.187284,
1468348805170451,-0.180345,-0.180182,0.972327,-0.026745,0.0264428,0.0329164,0.0215111,-0.471089,-0.326985,0.0968005,-0.992486,-0.190555,
1468348805180495,-0.178936,-0.181698,0.971497,-0.026745,0.0264428,0.0329164,0.0212436,-0.470824,-0.326655,0.0970143,-0.997196,-0.193824,
1468348805190532,-0.177647,-0.183029,0.970758,-0.026745,0.0264428,0.0329164,0.0209762,-0.47056,-0.326326,0.0972254,-1.0019,-0.197089,
1468348805200566,-0.176161,-0.184453,0.97015,-0.026745,0.0264428,0.0329164,0.0207087,-0.470295,-0.325997,0.0974338,-1.00661,-0.20035,
1468348805210603,-0.17452,-0.185833,0.969764,-0.026745,0.0264428,0.0329164,0.0204413,-0.470031,-0.325668,0.0976396,-1.01131,-0.203609,
1468348805220639,-0.172645,-0.18715,0.969544,0.000993651,0.0264428,0.0329164,0.0203125,-0.469767,-0.325339,0.0978434,-1.01601,-0.206864,
1468348805230675,-0.170568,-0.18824,0.969444,0.0264726,-0.000690973,0.0329164,0.0204499,-0.469638,-0.32501,0.0980472,-1.0207,-0.210115,
1468348805240712,-0.168332,-0.18913,0.96951,0.0529645,-0.0340022,0.0329164,0.0208471,-0.469811,-0.32468,0.0982537,-1.0254,-0.213364,
1468348805250749,-0.165959,-0.189847,0.969864,0.0854865,-0.0655097,0.0329164,0.0215393,-0.470309,-0.324351,0.0984656,-1.0301,-0.216609,
1468348805260787,-0.163354,-0.19052,0.97037,0.112787,-0.117407,0.0329164,0.0225307,-0.471223,-0.324022,0.0986859,-1.03481,-0.219851,
1468348805270824,-0.160567,-0.191205,0.97092,0.164813,-0.154435,0,0.0239187,-0.472583,-0.323858,0.0989182,-1.03953,-0.22309,
1468348805280861,-0.157585,-0.192015,0.971591,0.164813,-0.188167,0,0.0255668,-0.474296,-0.323858,0.0991656,-1.04426,-0.226329,
1468348805290898,-0.154462,-0.193015,0.972553,0.190141,-0.225143,0,0.0273416,-0.476362,-0.323858,0.0994302,-1.04902,-0.229567,
1468348805300935,-0.151136,-0.194129,0.973745,0.217552,-0.261393,0,0.0293801,-0.478795,-0.323858,0.0997138,-1.05379,-0.232806,
1468348805310973,-0.147588,-0.195378,0.975136,0.217552,-0.297449,0,0.0315556,-0.481589,-0.323858,0.100018,-1.05859,-0.236044,
1468348805321010,-0.143896,-0.196789,0.976849,0.244474,-0.333176,0,0.0338657,-0.484742,-0.323858,0.100346,-1.06343,-0.239283,
1468348805331049,-0.140467,-0.198096,0.978417,0.279219,-0.367293,0,0.0364842,-0.488245,-0.323858,0.100697,-1.06829,-0.242522,
1468348805341088,-0.136346,-0.199542,0.980536,0.32107,-0.395883,0,0.0394856,-0.49206,-0.323858,0.101077,-1.07319,-0.24576,
1468348805351128,-0.131791,-0.200764,0.982737,0.367844,-0.395883,0,0.0429302,-0.496019,-0.323858,0.101489,-1.07813,-0.248999,
1468348805361167,-0.126958,-0.201391,0.985297,0.424472,-0.395883,0,0.0468918,-0.499978,-0.323858,0.101938,-1.08311,-0.252237,
1468348805371205,-0.121622,-0.201288,0.988007,0.48193,-0.395883,0,0.0514238,-0.503937,-0.323858,0.10243,-1.08813,-0.255476,
1468348805381244,-0.116337,-0.200585,0.990334,0.536963,-0.423076,0,0.0565182,-0.508032,-0.323858,0.10297,-1.09319,-0.258715,
1468348805391284,-0.110673,-0.199445,0.992594,0.595069,-0.456446,0,0.0621784,-0.512429,-0.323858,0.103563,-1.09829,-0.261953,
1468348805401322,-0.10383,-0.197921,0.995059,0.64662,-0.485313,0,0.0683869,-0.517138,-0.323858,0.104216,-1.10344,-0.265192,
1468348805411366,-0.0964869,-0.196326,0.997378,0.693009,-0.485313,0,0.075085,-0.521991,-0.323858,0.104933,-1.10864,-0.26843,
1468348805421406,-0.0889152,-0.194698,0.999477,0.714482,-0.485313,0,0.0821225,-0.526844,-0.323858,0.105719,-1.11388,-0.271669,
1468348805431447,-0.0812821,-0.193128,1.00138,0.743946,-0.484781,0,0.0894146,-0.531695,-0.323858,0.106577,-1.11917,-0.274907,
1468348805441484,-0.0735163,-0.191736,1.00307,0.764764,-0.477687,0,0.0969581,-0.536507,-0.323858,0.107509,-1.12452,-0.278146,
1468348805451529,-0.0656093,-0.190514,1.00466,0.780715,-0.478296,0,0.104686,-0.541287,-0.323858,0.108517,-1.1299,-0.281385,
1468348805461565,-0.0576897,-0.189584,1.00638,0.796285,-0.491716,0,0.112571,-0.546137,-0.323858,0.109603,-1.13534,-0.284623,
1468348805471604,-0.049775,-0.189063,1.00881,0.812533,-0.488785,0,0.120615,-0.55104,-0.323858,0.110769,-1.14083,-0.287862,
1468348805481641,-0.0420086,-0.188829,1.01095,0.856404,-0.455053,0,0.128959,-0.555759,-0.323858,0.112017,-1.14636,-0.2911,
1468348805491678,-0.0343758,-0.188431,1.01353,0.890544,-0.418076,0,0.137694,-0.560124,-0.323858,0.11335,-1.15194,-0.294339,
1468348805501717,-0.0266297,-0.187572,1.01591,0.922337,-0.381827,0,0.146758,-0.564124,-0.323858,0.114773,-1.15756,-0.297577,
1468348805511755,-0.0194908,-0.186503,1.01775,0.975087,-0.34577,0,0.156246,-0.567762,-0.323858,0.116288,-1.16322,-0.300816,
1468348805521792,-0.0115035,-0.185278,1.0196,0.992724,-0.310044,0,0.166085,-0.571041,-0.323858,0.117899,-1.16892,-0.304055,
1468348805531830,-0.00363425,-0.18418,1.02122,1.00492,-0.275927,0,0.176073,-0.573971,-0.323858,0.11961,-1.17464,-0.307293,
1468348805541867,0.00399414,-0.183076,1.02258,1.01765,-0.247337,0,0.186186,-0.576587,-0.323858,0.121421,-1.18039,-0.310532,
1468348805551905,0.0115676,-0.18172,1.02348,1.03038,-0.247337,0,0.196426,-0.579061,-0.323858,0.123335,-1.18617,-0.31377,
1468348805561943,0.0190897,-0.179867,1.0238,1.03,-0.247337,0,0.206728,-0.581534,-0.323858,0.12535,-1.19198,-0.317009,
1468348805571981,0.0265283,-0.177597,1.02364,1.02972,-0.247337,-0.0252742,0.217026,-0.584007,-0.323984,0.127469,-1.1978,-0.320248,
1468348805582018,0.0354921,-0.174503,1.0235,1.03585,-0.220144,-0.0252742,0.227354,-0.586345,-0.324237,0.129691,-1.20365,-0.323489,
1468348805592055,0.0431842,-0.171743,1.02335,1.03692,-0.186774,-0.0252742,0.237718,-0.588379,-0.324489,0.132016,-1.20953,-0.326733,
1468348805602091,0.050431,-0.169357,1.02322,1.03948,-0.193257,-0.0252742,0.2481,-0.590279,-0.324742,0.134445,-1.21542,-0.329979,
1468348805612128,0.0580157,-0.167318,1.02321,1.03849,-0.23994,-0.0252742,0.25849,-0.592445,-0.324995,0.136978,-1.22134,-0.333228,
1468348805622166,0.0668162,-0.165787,1.02334,1.02507,-0.291043,-0.0252742,0.268808,-0.5951,-0.325248,0.139615,-1.22727,-0.336479,
1468348805632205,0.0756958,-0.165066,1.02401,0.9982,-0.264441,-0.0252742,0.278924,-0.597878,-0.3255,0.142353,-1.23324,-0.339733,
1468348805642242,0.0832264,-0.16468,1.02443,1.00205,-0.238223,-0.0252742,0.288925,-0.600391,-0.325753,0.145193,-1.23923,-0.342989,
1468348805652279,0.0906783,-0.164552,1.02507,1.01234,-0.206108,-0.0252742,0.298997,-0.602613,-0.326006,0.148132,-1.24524,-0.346248,
1468348805662327,0.0991593,-0.164748,1.02548,1.03156,-0.167233,-0.0252742,0.309217,-0.604479,-0.326259,0.151173,-1.25128,-0.349509,
1468348805672376,0.107846,-0.165295,1.02567,1.05275,-0.161461,-0.0252742,0.319638,-0.606123,-0.326511,0.154318,-1.25733,-0.352773,
1468348805682412,0.1168,-0.166153,1.026,1.06288,-0.193872,-0.0252742,0.330216,-0.6079,-0.326764,0.157567,-1.2634,-0.356039,
1468348805692454,0.126197,-0.167329,1.02662,1.05505,-0.232672,-0.0252742,0.340806,-0.610032,-0.327017,0.160922,-1.26949,-0.359308,
1468348805702489,0.135226,-0.168703,1.02757,1.05088,-0.278687,-0.0252742,0.351336,-0.612589,-0.32727,0.164383,-1.27561,-0.36258,
1468348805712526,0.145892,-0.170262,1.02928,1.04856,-0.278687,-0.0252742,0.361833,-0.615376,-0.327522,0.167949,-1.28175,-0.365853,
1468348805722562,0.156693,-0.17105,1.03188,1.05545,-0.278687,-0.0537535,0.372353,-0.618163,-0.327917,0.17162,-1.28791,-0.369131,
1468348805732599,0.167875,-0.170941,1.03513,1.07071,-0.278687,-0.0537535,0.382984,-0.62095,-0.328455,0.175396,-1.29411,-0.372413,
1468348805742636,0.179504,-0.170229,1.03835,1.06626,-0.278687,-0.0537535,0.393669,-0.623737,-0.328992,0.17928,-1.30033,-0.3757,
1468348805752673,0.19003,-0.169332,1.04101,1.05478,-0.309671,-0.0537535,0.404274,-0.626678,-0.32953,0.183269,-1.30658,-0.378992,
1468348805762711,0.200447,-0.169005,1.0434,1.03045,-0.363366,-0.0537535,0.4147,-0.630044,-0.330068,0.187364,-1.31287,-0.38229,
1468348805772748,0.211764,-0.170298,1.04588,0.999305,-0.414825,-0.0284793,0.424849,-0.633934,-0.330479,0.191562,-1.31919,-0.385593,
1468348805782785,0.221674,-0.173138,1.04796,0.973147,-0.46147,-0.0284793,0.434711,-0.638316,-0.330764,0.19586,-1.32555,-0.388899,
1468348805792823,0.231476,-0.177181,1.05003,0.95519,-0.500467,-0.0284793,0.444353,-0.643126,-0.331048,0.200255,-1.33196,-0.392208,
1468348805802861,0.242345,-0.182445,1.05247,0.953345,-0.511551,-0.0284793,0.453895,-0.648186,-0.331333,0.204746,-1.33841,-0.39552,
1468348805812900,0.253374,-0.187944,1.05521,0.96663,-0.514713,-0.0284793,0.463495,-0.653317,-0.331618,0.209333,-1.34492,-0.398835,
1468348805822941,0.264857,-0.193106,1.05847,0.989408,-0.517086,-0.0284793,0.473275,-0.658476,-0.331903,0.214017,-1.35148,-0.402153,
1468348805832981,0.276916,-0.197512,1.06236,1.01318,-0.567868,-0.0284793,0.483288,-0.663901,-0.332187,0.2188,-1.35809,-0.405473,
1468348805843019,0.28818,-0.200528,1.06647,1.0017,-0.630123,-0.0545285,0.493363,-0.669891,-0.332603,0.223683,-1.36476,-0.408797,
1468348805853056,0.299633,-0.20264,1.07121,0.96961,-0.700448,-0.0842184,0.503219,-0.676544,-0.333296,0.228666,-1.37149,-0.412127,
1468348805863108,0.311121,-0.204016,1.07639,0.907517,-0.781841,-0.0842184,0.512605,-0.683955,-0.334138,0.233745,-1.37829,-0.415464,
1468348805873157,0.322231,-0.20501,1.08182,0.844797,-0.835744,-0.0842184,0.521367,-0.692043,-0.334981,0.238915,-1.38517,-0.418809,
1468348805883194,0.332604,-0.206143,1.08716,0.694373,-0.803333,-0.147032,0.529062,-0.700238,-0.336137,0.244167,-1.39214,-0.422165,
1468348805893230,0.34121,-0.206849,1.09335,0.642736,-0.865715,-0.147032,0.535748,-0.708584,-0.337607,0.249491,-1.39918,-0.425534,
1468348805903279,0.351204,-0.207957,1.09857,0.650962,-0.872219,-0.0921413,0.542216,-0.717273,-0.338803,0.254881,-1.40631,-0.428916,
1468348805913330,0.363144,-0.210471,1.10304,0.600528,-0.903113,-0.0635617,0.548474,-0.72615,-0.339582,0.260334,-1.41353,-0.432308,
1468348805923370,0.371528,-0.212662,1.10547,0.549079,-0.903113,-0.00711285,0.554222,-0.735181,-0.339935,0.265848,-1.42083,-0.435705,
1468348805933407,0.381427,-0.215511,1.10831,0.486885,-0.903113,0.0267433,0.559402,-0.744212,-0.339837,0.271416,-1.42823,-0.439104,
1468348805943445,0.390876,-0.218301,1.11175,0.436751,-0.903113,0.0267433,0.56402,-0.753243,-0.339569,0.277033,-1.43572,-0.442501,
1468348805953481,0.399812,-0.22069,1.11624,0.413979,-0.87213,0.0267433,0.568274,-0.76212,-0.339302,0.282695,-1.44329,-0.445895,
1468348805963519,0.408223,-0.222203,1.12162,0.382068,-0.818434,0.0267433,0.572254,-0.770572,-0.339034,0.288397,-1.45096,-0.449287,
1468348805973554,0.416236,-0.222869,1.12728,0.356035,-0.802635,0.0267433,0.575944,-0.778678,-0.338767,0.294138,-1.4587,-0.452676,
